AE_Gujarat_2012																																													
Assembly_No	Year	month	DelimID	Poll_No	District_Name	Sub_Region	Constituency_Name	Constituency_No	Constituency_Type	Candidate	Sex	Age	Party	Position	Candidate_Type	Votes	Electors	Valid_Votes	Vote_Share_Percentage	Margin	Margin_Percentage	Turnout_Percentage	N_Cand	ENOP	last_poll	Contested	Last_Party	Last_Party_ID	Last_Constituency_Name	Same_Constituency	Same_Party	No_Terms	Turncoat	Incumbent	Recontest	Deposit_Lost	pid	Party_Type_TCPD	Party_ID	MyNeta_education	TCPD_Prof_Main	TCPD_Prof_Main_Desc	TCPD_Prof_Second	TCPD_Prof_Second_Desc	Election_Type
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	ABDASA	1	GEN	CHHABILBHAI NARANBHAI PATEL	M	51	INC	1	GEN	60704	195191	143451	42.32	7613	5.31	73.49	8	2.94	FALSE	3	INC	3482	MANDVI	FALSE	TRUE	2	FALSE	FALSE	TRUE	no	AEGJ12745	National Party	3482	Graduate Professional	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	ABDASA	1	GEN	BHANUSHALI JAYANTILAL PARSOTTAM	M	48	BJP	2	GEN	53091	195191	143451	37.01	33460	23.33	73.49	8	2.94	FALSE	2	BJP	1605	ABDASA	TRUE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ11473	National Party	1605	8th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	MANDVI	2	GEN	CHHEDA TARACHAND JAGSHIBHAI	M	61	BJP	1	GEN	61984	193772	139492	44.44	8506	6.1	71.99	11	2.78	TRUE	3	BJP	1605	ABDASA	FALSE	TRUE	2	FALSE	FALSE	FALSE	no	AEGJ4914	National Party	1605	5th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	MANDVI	2	GEN	PARMAR KISHORSINH RAJENDRASINH	M	38	INC	2	GEN	53478	193772	139492	38.34	40758	29.22	71.99	11	2.78	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12749	National Party	3482	Graduate	Agriculture		Education	School Teacher	State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	BHUJ	3	GEN	DR. NIMABEN AACHARYA	F	66	BJP	1	GEN	69174	223986	153950	44.93	8973	5.83	68.73	10	2.78	TRUE	5	BJP	1605	ANJAR	FALSE	TRUE	3	FALSE	TRUE	TRUE	no	AEGJ4952	National Party	1605	Post Graduate	Liberal Profession or Professional	Doctor			State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	BHUJ	3	GEN	AMIRALI HAJIHUSHEN LODHIYA	M	66	INC	2	GEN	60201	223986	153950	39.1	43947	28.55	68.73	10	2.78	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12768	National Party	3482	Graduate Professional	Liberal Profession or Professional	Lawyer			State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	ANJAR	4	GEN	AHIR VASANBHAI GOPALBHAI	M	54	BJP	1	GEN	64789	191018	137376	47.16	4728	3.44	71.92	9	2.44	TRUE	4	BJP	1605	BHUJ	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ6853	National Party	1605	5th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	ANJAR	4	GEN	V.K. HUMBAL	M	56	INC	2	GEN	60061	191018	137376	43.72	56421	41.07	71.92	9	2.44	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12773	National Party	3482	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	GANDHIDHAM	5	SC	MAHESHWARI RAMESH VACHCHHRAJ	M	44	BJP	1	SC	72988	225734	138363	52.75	21313	15.4	61.29	8	2.38	TRUE	2	BJP	1605	MUNDRA	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ12780	National Party	1605	8th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	GANDHIDHAM	5	SC	CHAVADA JAYSHREEBEN AJITBHAI	F	48	INC	2	SC	51675	225734	138363	37.35	46889	33.89	61.29	8	2.38	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12784	National Party	3482	5th Pass	Labourer or Daily Wage				State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	RAPAR	6	GEN	VAGHAJIBHAI DHARAMSHIBHAI PATEL	M	65	BJP	1	GEN	55280	188320	118139	46.79	9216	7.8	62.73	10	2.7	FALSE	1						1	FALSE	FALSE	FALSE	no	AEGJ12787	National Party	1605	5th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Kachchh	Saurashtra-Kutch	RAPAR	6	GEN	GADA BABULAL MEGHAJI SHAH	M	70	INC	2	GEN	46064	188320	118139	38.99	40907	34.63	62.73	10	2.7	FALSE	9	INC	3482	RAPAR	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ1159	National Party	3482	8th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	VAV	7	GEN	SHANKARBHAI LAGDHIRBHAI PATEL (CHAUDHARY)	M	42	BJP	1	GEN	72640	226005	175757	41.33	11911	6.78	77.77	7	3.12	TRUE	4	BJP	1605	RADHANPUR	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ9984	National Party	1605	Post Graduate	Agriculture		Social Work	NGO	State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	VAV	7	GEN	THAKOR GENIBEN NAGAJI	F	36	INC	2	GEN	60729	226005	175757	34.55	30544	17.38	77.77	7	3.12	TRUE	2	INC	3482	DEODAR	FALSE	TRUE	0	FALSE	FALSE	TRUE	no	AEGJ12219	National Party	3482	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	THARAD	8	GEN	PARABATBHAI SAVABHAI PATEL	M	61	BJP	1	GEN	68517	189236	161793	42.35	3473	2.15	85.5	6	2.86	TRUE	6	BJP	1605	VAV	FALSE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ12805	National Party	1605	Graduate Professional	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	THARAD	8	GEN	MAVJIBHAI CHATRABHAI PATEL	M	61	INC	2	GEN	65044	189236	161793	40.2	50970	31.5	85.5	6	2.86	TRUE	5	IND	10809	VAV	FALSE	FALSE	1	FALSE	FALSE	TRUE	no	AEGJ12807	National Party	3482	10th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DHANERA	9	GEN	JOITABHAI KASNABHAI PATEL	M	71	INC	1	GEN	87460	206586	158664	55.12	30291	19.09	76.8	6	2.33	TRUE	4	INC	3482	DHANERA	TRUE	TRUE	3	FALSE	FALSE	FALSE	no	AEGJ3352	National Party	3482	8th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DHANERA	9	GEN	PUROHIT VASANTBHAI RANCHHODJI	M	46	BJP	2	GEN	57169	206586	158664	36.03	52268	32.94	76.8	6	2.33	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12814	National Party	1605	Graduate Professional	Liberal Profession or Professional	Lawyer	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DANTA	10	ST	KHARADI KANTIBHAI KALABHAI	M	43	INC	1	ST	73751	194468	145647	50.64	26990	18.53	74.9	7	2.7	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ12819	National Party	3482	8th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DANTA	10	ST	GAMABHAI BHIKHABHAI KHARADI	M	51	BJP	2	ST	46761	194468	145647	32.11	34329	23.57	74.9	7	2.7	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12818	National Party	1605	Literate	Other				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	VADGAM	11	SC	MANILAL JETHABHAI VAGHELA	M	58	INC	1	SC	90375	233827	168988	53.48	21839	12.92	72.27	8	2.22	TRUE	2	INC	3482	IDAR	FALSE	TRUE	1	FALSE	FALSE	TRUE	no	AEGJ12267	National Party	3482	10th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	VADGAM	11	SC	VAGHELA FAKIRBHAI RAGHABHAI	M	62	BJP	2	SC	68536	233827	168988	40.56	63346	37.49	72.27	8	2.22	TRUE	6	BJP	1605	VADGAM	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ4964	National Party	1605	Graduate Professional	Other				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	PALANPUR	12	GEN	MAHESHKUMAR AMRUTLAL PATEL	M	46	INC	1	GEN	75097	221291	157457	47.69	5284	3.36	71.15	14	2.33	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ12838	National Party	3482	10th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	PALANPUR	12	GEN	PRAJAPATI GOVINDBHAI MADHAVLAL	M	60	BJP	2	GEN	69813	221291	157457	44.34	64544	40.99	71.15	14	2.33	TRUE	2	BJP	1605	PALANPUR	TRUE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ12241	National Party	1605	Graduate Professional	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DEESA	13	GEN	VAGHELA LILADHARBHAI KHODAJI	M	78	BJP	1	GEN	66294	221756	155782	42.56	17706	11.37	70.25	13	3.33	FALSE	9	BJP	1605	DEESA	TRUE	TRUE	6	FALSE	TRUE	TRUE	no	AEGJ3348	National Party	1605	Graduate Professional	Politics	Party Worker	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DEESA	13	GEN	JOSHI RAJENDRAKUMAR DHUDALAL (RAJUBHAI JOSHI)	M	46	INC	2	GEN	48588	221756	155782	31.19	27440	17.61	70.25	13	3.33	FALSE	1						0	FALSE	FALSE	FALSE	no	AEGJ12853	National Party	3482	12th Pass	Business	Real Estate or Builder or Developer or Construction	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DEODAR	14	GEN	CHAUHAN KESHAJI SHIVAJI	M	50	BJP	1	GEN	76265	189642	155786	48.95	20809	13.36	82.15	8	2.63	TRUE	4	IND	10809	DEODAR	TRUE	FALSE	1	FALSE	FALSE	TRUE	no	AEGJ8315	National Party	1605	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	DEODAR	14	GEN	RABARI GOVABHAI HAMIRABHAI	M	58	INC	2	GEN	55456	189642	155786	35.6	42574	27.33	82.15	8	2.63	TRUE	5	INC	3482	DEESA	FALSE	TRUE	2	FALSE	FALSE	TRUE	no	AEGJ10007	National Party	3482	5th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	KANKREJ	15	GEN	KHANPURA DHARSHIBHAI LAKHABHAI	M	71	INC	1	GEN	73900	228272	163569	45.18	600	0.37	71.66	6	2.5	TRUE	6	INC	3482	KANKREJ	TRUE	TRUE	4	FALSE	FALSE	TRUE	no	AEGJ6026	National Party	3482	Literate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Banaskantha	North Gujarat	KANKREJ	15	GEN	VAGHELA KIRTISINH PRABHATSINH	M	43	BJP	2	GEN	73300	228272	163569	44.81	65929	40.31	71.66	6	2.5	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12868	National Party	1605	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	RADHANPUR	16	GEN	THAKOR NAGARJI HARCHANDJI	M	56	BJP	1	GEN	69493	220253	151374	45.91	3834	2.53	68.73	10	2.5	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ12878	National Party	1605	Literate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	RADHANPUR	16	GEN	BHAVSINHJI DAYAJI RATHOD	M	72	INC	2	GEN	65659	220253	151374	43.38	60434	39.92	68.73	10	2.5	TRUE	4	INC	3482	SAMI	FALSE	TRUE	2	FALSE	FALSE	FALSE	no	AEGJ12873	National Party	3482	5th Pass	Business	Real Estate or Builder or Developer or Construction	Social Work		State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	CHANASMA	17	GEN	DILIPKUMAR VIRAJIBHAI THAKOR	M	53	BJP	1	GEN	83462	229411	160849	51.89	16824	10.46	70.11	9	2.27	TRUE	6	BJP	1605	SAMI	FALSE	TRUE	4	FALSE	FALSE	FALSE	no	AEGJ291	National Party	1605	10th Pass	Business	Agricultural Business	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	CHANASMA	17	GEN	THAKOR DINESHBHAI AATAJI	M	42	INC	2	GEN	66638	229411	160849	41.43	63844	39.69	70.11	9	2.27	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12886	National Party	3482	12th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	PATAN	18	GEN	DESAI RANCHHOD MAHIJIBHAI (RANCHHOD RABARI VAKIL)	M	55	BJP	1	GEN	67224	232141	163632	41.08	5871	3.59	70.49	15	3.12	TRUE	5	BJP	1605	VAGDOD	FALSE	TRUE	2	FALSE	FALSE	FALSE	no	AEGJ5972	National Party	1605	Graduate Professional	Liberal Profession or Professional	Lawyer			State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	PATAN	18	GEN	THAKOR JODHAJI GALABJI	M	65	INC	2	GEN	61353	232141	163632	37.49	44243	27.04	70.49	15	3.12	TRUE	3	INC	3482	VAGDOD	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ12894	National Party	3482	10th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	SIDHPUR	19	GEN	BALVANTSINH CHANDANSINH RAJPUT	M	51	INC	1	GEN	87518	209073	161790	54.09	25824	15.96	77.38	10	2.27	TRUE	4	INC	3482	SIDHPUR	TRUE	TRUE	2	FALSE	FALSE	TRUE	no	AEGJ9959	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Patan	North Gujarat	SIDHPUR	19	GEN	JAYNARAYAN NARMADA SHANKAR VYAS	M	65	BJP	2	GEN	61694	209073	161790	38.13	59108	36.53	77.38	10	2.27	TRUE	6	BJP	1605	SIDHPUR	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ5951	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	KHERALU	20	GEN	DHABHI BHARATSIGHJI SANKARJI	M	57	BJP	1	GEN	68195	177837	126747	53.8	18386	14.51	71.27	6	2.27	TRUE	3	BJP	1605	KHERALU	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ6095	National Party	1605	Graduate Professional	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	KHERALU	20	GEN	THAKOR BABUJI UJAMJI	M	51	INC	2	GEN	49809	177837	126747	39.3	45294	35.74	71.27	6	2.27	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12920	National Party	3482	Literate	Business	Contractor	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	UNJHA	21	GEN	NARAYANBHAI LALLUDAS PATEL	M	74	BJP	1	GEN	75708	193641	135744	55.77	24201	17.83	70.1	8	2.22	TRUE	5	BJP	1605	UNJHA	TRUE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ11033	National Party	1605	12th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	UNJHA	21	GEN	DR. ASHA PATEL	F	35	INC	2	GEN	51507	193641	135744	37.94	47758	35.18	70.1	8	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12923	National Party	3482	Doctorate	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	VISNAGAR	22	GEN	RUSHIKESH GANESHBHAI PATEL	M	51	BJP	1	GEN	76185	187953	141073	54	29399	20.84	75.06	10	2.44	TRUE	2	BJP	1605	VISNAGAR	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ12157	National Party	1605	12th Pass	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	VISNAGAR	22	GEN	BHOLABHAI CHATURBHAI PATEL	M	82	NCP	2	GEN	46786	187953	141073	33.16	36512	25.88	75.06	10	2.44	TRUE	5	IND	10809	VISNAGAR	TRUE	FALSE	2	FALSE	FALSE	FALSE	no	AEGJ5931	State-based Party (Other State)	5792	Graduate Professional	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	BECHARAJI	23	GEN	RAJANIKANT SOMABHAI PATEL	M	44	BJP	1	GEN	68447	203089	153004	44.74	6456	4.22	75.34	8	2.7	TRUE	2	BJP	1605	CHANASMA	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ12943	National Party	1605	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	BECHARAJI	23	GEN	DARBAR RAJENDRASINH UDESINHJI	M	45	INC	2	GEN	61991	203089	153004	40.52	47993	31.37	75.34	8	2.7	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ000135	National Party	3482	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	KADI	24	SC	CHAVADA RAMESHBHAI MAGANBHAI	M	59	INC	1	SC	84276	227599	177008	47.61	1217	0.69	77.77	7	2.22	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ12953	National Party	3482	12th Pass	Business				State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	KADI	24	SC	HITU KANODIYA	M	42	BJP	2	SC	83059	227599	177008	46.92	79868	45.12	77.77	7	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12948	National Party	1605	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	MEHSANA	25	GEN	NITINKUMAR RATILAL PATEL	M	56	BJP	1	GEN	90134	216292	163379	55.17	24205	14.82	75.54	14	2.17	TRUE	6	BJP	1605	KADI	FALSE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ9898	National Party	1605	12th Pass	Business		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	MEHSANA	25	GEN	NATVARLAL PITAMBARDAS PATEL	M	76	INC	2	GEN	65929	216292	163379	40.35	62958	38.53	75.54	14	2.17	TRUE	2	BJP	1605	CHANASMA	FALSE	FALSE	0	TRUE	FALSE	FALSE	no	AEGJ4402	National Party	3482	10th Pass	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	VIJAPUR	26	GEN	PRAHLADBHAI ISHWARBHAI PATEL	M	62	INC	1	GEN	70729	189543	143575	49.26	8759	6.1	75.75	9	2.33	TRUE	2	NCP	5792	VIJAPUR	TRUE	FALSE	1	TRUE	FALSE	FALSE	no	AEGJ11025	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Mahesana	North Gujarat	VIJAPUR	26	GEN	KANTIBHAI RAMABHAI PATEL	M	64	BJP	2	GEN	61970	189543	143575	43.16	56517	39.36	75.75	9	2.33	TRUE	3	BJP	1605	VIJAPUR	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ11022	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	HIMATNAGAR	27	GEN	CHAVDA RAJENDRASINH RANJITSINH (RAJUBHAI CHAVDA)	M	46	INC	1	GEN	85008	218357	174598	48.69	12356	7.08	79.96	18	2.44	FALSE	1						1	FALSE	FALSE	FALSE	no	AEGJ101222	National Party	3482	Graduate	Business	Trader	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	HIMATNAGAR	27	GEN	PRAFULBHAI KHODABHAI PATEL	M	55	BJP	2	GEN	72652	218357	174598	41.61	69258	39.67	79.96	18	2.44	FALSE	2	BJP	1605	HIMATNAGAR	TRUE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ12280	National Party	1605	Others	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	IDAR	28	SC	RAMANLAL ISHVARLAL VORA	M	60	BJP	1	SC	90279	230919	182842	49.38	11380	6.22	79.18	7	2.33	TRUE	5	BJP	1605	IDAR	TRUE	TRUE	5	FALSE	TRUE	TRUE	no	AEGJ10044	National Party	1605	Graduate	Social Work				State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	IDAR	28	SC	SOLANKI RAMABHAI VIRCHANDBHAI	M	41	INC	2	SC	78899	230919	182842	43.15	74924	40.98	79.18	7	2.33	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ12996	National Party	3482	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	KHEDBRAHMA	29	ST	ASHWIN KOTVAL	M	48	INC	1	ST	88488	197033	149095	59.35	50137	33.63	75.67	10	2.33	TRUE	2	INC	3482	KHEDBRAHMA	TRUE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ12261	National Party	3482	12th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	KHEDBRAHMA	29	ST	MAKWANA BHOJABHAI HUJABHAI	M	63	BJP	2	ST	38351	197033	149095	25.72	27057	18.15	75.67	10	2.33	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13003	National Party	1605	5th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Arvalli	North Gujarat	BHILODA	30	ST	ANIL JOSHIYARA	M	60	INC	1	ST	95799	239406	175096	54.71	31543	18.01	73.14	7	2.33	TRUE	5	INC	3482	BHILODA	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ8414	National Party	3482	Post Graduate	Agriculture		Social Work		State Assembly Election (AE)
12	2012	12	4	0	Arvalli	North Gujarat	BHILODA	30	ST	NILABEN HASMUKHBHAI MADIYA	F	43	BJP	2	ST	64256	239406	175096	36.7	57890	33.06	73.14	7	2.33	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13016	National Party	1605	Graduate Professional	Business	Industrialist	Retired or Pension	Retired Teacher	State Assembly Election (AE)
12	2012	12	4	0	Arvalli	North Gujarat	MODASA	31	GEN	THAKOR RAJENDRASINH SHIVSINH	M	40	INC	1	GEN	88879	216158	164254	54.11	22858	13.92	75.99	6	2.22	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13023	National Party	3482	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Arvalli	North Gujarat	MODASA	31	GEN	PARMAR DILIPSINH VAKHATSINH	M	59	BJP	2	GEN	66021	216158	164254	40.19	60167	36.63	75.99	6	2.22	TRUE	5	BJP	1605	MODASA	TRUE	TRUE	4	FALSE	TRUE	TRUE	no	AEGJ8468	National Party	1605	Graduate	Other				State Assembly Election (AE)
12	2012	12	4	0	Arvalli	North Gujarat	BAYAD	32	GEN	VAGHELA MAHENDRASINH SHANKARSINH	M	48	INC	1	GEN	74646	200799	153695	48.57	35923	23.37	76.54	6	2.94	TRUE	3	INC	3482	MEGHRAJ	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ13031	National Party	3482						State Assembly Election (AE)
12	2012	12	4	0	Arvalli	North Gujarat	BAYAD	32	GEN	JHALA UDESINH PUJAJI	M	71	BJP	2	GEN	38723	200799	153695	25.19	9864	6.42	76.54	6	2.94	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13030	National Party	1605						State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	PRANTIJ	33	GEN	BARAIYA MAHENDRASINH KACHARSINH ( ADVOCATE )	M	38	INC	1	GEN	76097	211715	159041	47.85	7014	4.41	75.12	10	2.38	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13036	National Party	3482	Graduate Professional	Liberal Profession or Professional	Lawyer	Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Sabarkantha	North Gujarat	PRANTIJ	33	GEN	CHAUHAN JAYSINHJI MANSINHJI	M	60	BJP	2	GEN	69083	211715	159041	43.44	63202	39.74	75.12	10	2.38	TRUE	2	BJP	1605	PRANTIJ	TRUE	TRUE	1	FALSE	TRUE	TRUE	no	AEGJ12287	National Party	1605	Graduate Professional	Other				State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	DEHGAM	34	GEN	RATHOD KAMINIBA BHUPENDRASINH	F	34	INC	1	GEN	61043	174202	128510	47.5	2297	1.79	73.77	7	2.27	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ324	National Party	3482	12th Pass	Other	Household			State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	DEHGAM	34	GEN	THAKOR ROHITJI CHANDUJI	M	47	BJP	2	GEN	58746	174202	128510	45.71	54547	42.45	73.77	7	2.27	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13042	National Party	1605	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	GANDHINAGAR SOUTH	35	GEN	THAKOR SHAMBHUJI CHELAJI	M	62	BJP	1	GEN	87999	241907	177643	49.54	8011	4.51	73.43	7	2.22	TRUE	2	BJP	1605	GANDHINAGAR	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ12104	National Party	1605	Graduate Professional	Other				State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	GANDHINAGAR SOUTH	35	GEN	THAKOR JUGAJI NATHAJI	M	58	INC	2	GEN	79988	241907	177643	45.03	76030	42.8	73.43	7	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13054	National Party	3482	5th Pass	Agriculture				State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	GANDHINAGAR NORTH	36	GEN	ASHOKKUMAR RANCHHODBHAI PATEL	M	51	BJP	1	GEN	73551	203934	149432	49.22	4225	2.83	73.27	8	2.17	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13060	National Party	1605	12th Pass	Business	Real Estate or Builder or Developer or Construction			State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	GANDHINAGAR NORTH	36	GEN	SURESHKUMAR CHATURDAS PATEL	M	60	INC	2	GEN	69326	203934	149432	46.39	67090	44.9	73.27	8	2.17	TRUE	4	INC	3482	KALOL	FALSE	TRUE	2	FALSE	TRUE	TRUE	no	AEGJ13062	National Party	3482	12th Pass	Other				State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	MANSA	37	GEN	CHAUDHARI AMITBHAI HARISINGBHAI	M	31	INC	1	GEN	78068	192714	155449	50.22	8028	5.16	80.66	7	2.22	TRUE	1						1	FALSE	FALSE	FALSE	no	AEGJ13067	National Party	3482	Graduate	Business		Agriculture		State Assembly Election (AE)
12	2012	12	4	0	Gandhinagar	North Gujarat	MANSA	37	GEN	D.D. PATEL	M	56	BJP	2	GEN	70040	192714	155449	45.06	66824	42.99	80.66	7	2.22	TRUE	1						0	FALSE	FALSE	FALSE	no	AEGJ13064	National Party	1605	Others	Other				State Assembly Election (AE)
